population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Toda a população,1,Óbitos,217,Serra Leoa,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2020,4.216366220183415,5.346433336407269,3.1470758642617263
1,Toda a população,1,Óbitos,109,Cuba,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,5.278909621858523,5.784791128301555,4.812015949080103
1,Toda a população,1,Óbitos,144,Jordânia,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2019,1.533689048746463,1.9627021518615246,1.1314612509761581
1,Toda a população,1,Óbitos,180,Quênia,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2020,15.014160201858179,20.535990433723644,11.068033695438487
1,Toda a população,1,Óbitos,119,Trinidad e Tobago,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2019,2.140793837898666,2.4942513183004458,1.8318700273285882
1,Toda a população,1,Óbitos,40,Turcomenistão,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2022,8.823796855980037,9.88200600118471,7.921300444204488
1,Toda a população,1,Óbitos,178,Eritreia,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2019,10.206630773079167,13.85032878524411,7.321229295967342
1,Toda a população,1,Óbitos,215,São Tomé e Príncipe,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2020,3.0365675219930712,4.474170775259703,1.8826813283520094
1,Toda a população,1,Óbitos,22,Fíji,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2022,3.1330942656735257,4.411415065783709,2.141909238959245
1,Toda a população,1,Óbitos,77,Chipre,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,2.0054428980616605,2.5572342718949574,1.4687170945436068
1,Toda a população,1,Óbitos,50,Montenegro,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,2.105989251849336,2.7415470903595556,1.5936343379260334
1,Toda a população,1,Óbitos,129,Honduras,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,1.0835405044047344,1.523175642133449,0.746178451450124
1,Toda a população,1,Óbitos,82,Grécia,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,1.5863542311147494,1.77463441907531,1.3978744433691264
1,Toda a população,1,Óbitos,136,Paraguai,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,4.992157082116322,5.589390819971451,4.3841912464148685
1,Toda a população,1,Óbitos,208,Guiné,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,0.8430659101379938,1.1376639701453595,0.588949360339827
1,Toda a população,1,Óbitos,119,Trinidad e Tobago,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,2.442721514636974,2.853559179586939,2.0838289168501114
1,Toda a população,1,Óbitos,39,Tajiquistão,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,4.479513142880094,8.162027048921006,3.526507381842517
1,Toda a população,1,Óbitos,154,Tunísia,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,0.9245071808585562,1.2022893871917606,0.7002329019798827
1,Toda a população,1,Óbitos,115,Jamaica,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,3.635514105321116,4.219958453379703,3.1393354878955098
1,Toda a população,1,Óbitos,45,Bulgária,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2020,1.9475005314091025,2.1579373165584244,1.7497006206831955
1,Toda a população,1,Óbitos,206,Gâmbia,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,1.058753189199441,1.4270517721455749,0.7684673858997161
1,Toda a população,1,Óbitos,151,Catar,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,1.1302448825276754,1.6622981958554253,0.7901606056840809
1,Toda a população,1,Óbitos,187,Somália,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,7.589359860691101,10.161407960145953,5.434391189012496
1,Toda a população,1,Óbitos,177,Djibuti,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2016,10.337078553634338,14.085861040871077,6.617317542803153
1,Toda a população,1,Óbitos,157,Iêmen,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2022,3.3179734046403926,4.778501546096133,1.6004957172337393
1,Toda a população,1,Óbitos,140,Barém,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2022,2.0601465705228827,2.7077035724296232,1.5156115378221853
1,Toda a população,1,Óbitos,175,Burundi,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2022,11.842321646023384,17.645292770069723,7.843632919244677
